date,store_id,product_id,units,revenue_czk
2026-06-07,S02,P06,11,979
2026-06-07,S02,P07,3,255
2026-06-07,S02,P08,5,595
2026-06-07,S02,P09,3,297
2026-06-07,S02,P10,7,525
2026-06-07,S02,P11,9,495
2026-06-07,S02,P12,6,330
2026-06-07,S02,P13,6,414
2026-06-07,S02,P14,4,300
2026-06-07,S02,P15,3,135
2026-06-07,S02,P16,3,267
2026-06-07,S02,P17,2,258
2026-06-07,S02,P18,1,109
2026-06-08,S02,P01,20,1580
2026-06-08,S02,P02,21,1365
2026-06-08,S02,P03,13,1235
2026-06-08,S02,P04,20,2180
2026-06-08,S02,P05,14,1610
2026-06-08,S02,P06,8,712
2026-06-08,S02,P07,3,255
2026-06-08,S02,P08,6,714
2026-06-08,S02,P09,4,396
2026-06-08,S02,P10,9,675
2026-06-08,S02,P11,8,440
2026-06-08,S02,P12,6,330
2026-06-08,S02,P13,6,414
2026-06-08,S02,P14,5,375
2026-06-08,S02,P15,3,135
2026-06-08,S02,P16,3,267
2026-06-08,S02,P17,2,258
2026-06-08,S02,P18,1,109
2026-06-09,S02,P01,21,1659
2026-06-09,S02,P02,15,975
2026-06-09,S02,P03,14,1330
2026-06-09,S02,P04,18,1962
2026-06-09,S02,P05,12,1380
2026-06-09,S02,P06,8,712
2026-06-09,S02,P07,3,255
2026-06-09,S02,P08,6,714
2026-06-09,S02,P09,3,297
2026-06-09,S02,P10,8,600
2026-06-09,S02,P11,8,440
2026-06-09,S02,P12,5,275
2026-06-09,S02,P13,5,345
2026-06-09,S02,P14,5,375
2026-06-09,S02,P15,3,135
2026-06-09,S02,P16,3,267
2026-06-09,S02,P17,2,258
2026-06-09,S02,P18,1,109
2026-06-10,S02,P01,22,1738
2026-06-10,S02,P02,12,780
2026-06-10,S02,P03,16,1520
2026-06-10,S02,P04,11,1199
2026-06-10,S02,P05,6,690
2026-06-10,S02,P06,9,801
2026-06-10,S02,P07,2,170
2026-06-10,S02,P08,3,357
2026-06-10,S02,P09,3,297
2026-06-10,S02,P10,4,300
2026-06-10,S02,P11,6,330
2026-06-10,S02,P12,4,220
2026-06-10,S02,P13,4,276
2026-06-10,S02,P14,3,225
2026-06-10,S02,P15,2,90
2026-06-10,S02,P16,2,178
2026-06-10,S02,P17,2,258
2026-06-10,S02,P18,1,109
2026-06-11,S02,P01,23,1817
2026-06-11,S02,P02,17,1105
2026-06-11,S02,P03,18,1710
2026-06-11,S02,P04,13,1417
2026-06-11,S02,P05,9,1035
2026-06-11,S02,P06,11,979
2026-06-11,S02,P07,3,255
2026-06-11,S02,P08,4,476
2026-06-11,S02,P09,4,396
2026-06-11,S02,P10,5,375
2026-06-11,S02,P11,8,440
2026-06-11,S02,P12,5,275
2026-06-11,S02,P13,5,345
2026-06-11,S02,P14,4,300
2026-06-11,S02,P15,2,90
2026-06-11,S02,P16,3,267
2026-06-11,S02,P17,2,258
2026-06-11,S02,P18,1,109
2026-06-12,S02,P01,32,2528
2026-06-12,S02,P02,22,1430
2026-06-12,S02,P03,22,2090
2026-06-12,S02,P04,17,1853
2026-06-12,S02,P05,10,1150
2026-06-12,S02,P06,14,1246
2026-06-12,S02,P07,4,340
2026-06-12,S02,P08,4,476
2026-06-12,S02,P09,5,495
2026-06-12,S02,P10,7,525
2026-06-12,S02,P11,9,495
2026-06-12,S02,P12,7,385
2026-06-12,S02,P13,6,414
2026-06-12,S02,P14,5,375
2026-06-12,S02,P15,3,135
2026-06-12,S02,P16,4,356
2026-06-12,S02,P17,3,387
2026-06-12,S02,P18,1,109
2026-06-13,S02,P01,27,2133
2026-06-13,S02,P02,22,1430
2026-06-13,S02,P03,18,1710
2026-06-13,S02,P04,23,2507
2026-06-13,S02,P05,13,1495
2026-06-13,S02,P06,14,1246
2026-06-13,S02,P07,4,340
2026-06-13,S02,P08,5,595
2026-06-13,S02,P09,5,495
2026-06-13,S02,P10,8,600
2026-06-13,S02,P11,11,605
2026-06-13,S02,P12,8,440
2026-06-13,S02,P13,6,414
2026-06-13,S02,P14,6,450
2026-06-13,S02,P15,3,135
2026-06-13,S02,P16,4,356
2026-06-13,S02,P17,3,387
2026-06-13,S02,P18,1,109
2026-06-14,S02,P01,30,2370
2026-06-14,S02,P02,20,1300
2026-06-14,S02,P03,21,1995
2026-06-14,S02,P04,17,1853
2026-06-14,S02,P05,10,1150
2026-06-14,S02,P06,14,1246
2026-06-14,S02,P07,3,255
2026-06-14,S02,P08,4,476
2026-06-14,S02,P09,5,495
2026-06-14,S02,P10,7,525
2026-06-14,S02,P11,8,440
2026-06-14,S02,P12,6,330
2026-06-14,S02,P13,6,414
2026-06-14,S02,P14,4,300
2026-06-14,S02,P15,3,135
2026-06-14,S02,P16,4,356
2026-06-14,S02,P17,2,258
2026-06-14,S02,P18,1,109
2026-06-15,S02,P01,24,1896
2026-06-15,S02,P02,17,1105
2026-06-15,S02,P03,18,1710
2026-06-15,S02,P04,13,1417
2026-06-15,S02,P05,10,1150
2026-06-15,S02,P06,11,979
2026-06-15,S02,P07,3,255
2026-06-15,S02,P08,4,476
2026-06-15,S02,P09,4,396
2026-06-15,S02,P10,5,375
2026-06-15,S02,P11,8,440
2026-06-15,S02,P12,5,275
2026-06-15,S02,P13,5,345
2026-06-15,S02,P14,4,300
2026-06-15,S02,P15,3,135
2026-06-15,S02,P16,3,267
2026-06-15,S02,P17,2,258
2026-06-15,S02,P18,1,109
2026-06-16,S02,P01,24,1896
2026-06-16,S02,P02,21,1365
2026-06-16,S02,P03,17,1615
2026-06-16,S02,P04,17,1853
2026-06-16,S02,P05,13,1495
2026-06-16,S02,P06,11,979
2026-06-16,S02,P07,3,255
2026-06-16,S02,P08,6,714
2026-06-16,S02,P09,4,396
2026-06-16,S02,P10,8,600
2026-06-16,S02,P11,8,440
2026-06-16,S02,P12,6,330
2026-06-16,S02,P13,6,414
2026-06-16,S02,P14,5,375
2026-06-16,S02,P15,3,135
2026-06-16,S02,P16,3,267
2026-06-16,S02,P17,2,258
2026-06-16,S02,P18,1,109
2026-06-17,S02,P01,21,1659
2026-06-17,S02,P02,19,1235
2026-06-17,S02,P03,13,1235
2026-06-17,S02,P04,22,2398
2026-06-17,S02,P05,13,1495
2026-06-17,S02,P06,10,890
2026-06-17,S02,P07,3,255
2026-06-17,S02,P08,5,595
2026-06-17,S02,P09,3,297
2026-06-17,S02,P10,9,675
2026-06-17,S02,P11,9,495
2026-06-17,S02,P12,6,330
2026-06-17,S02,P13,6,414
2026-06-17,S02,P14,5,375
2026-06-17,S02,P15,3,135
2026-06-17,S02,P16,3,267
2026-06-17,S02,P17,2,258
2026-06-17,S02,P18,1,109
2026-06-18,S02,P01,22,1738
2026-06-18,S02,P02,21,1365
2026-06-18,S02,P03,17,1615
2026-06-18,S02,P04,26,2834
2026-06-18,S02,P05,16,1840
2026-06-18,S02,P06,10,890
2026-06-18,S02,P07,4,340
2026-06-18,S02,P08,8,952
2026-06-18,S02,P09,4,396
2026-06-18,S02,P10,10,750
2026-06-18,S02,P11,9,495
2026-06-18,S02,P12,8,440
2026-06-18,S02,P13,7,483
2026-06-18,S02,P14,5,375
2026-06-18,S02,P15,3,135
2026-06-18,S02,P16,4,356
2026-06-18,S02,P17,3,387
2026-06-18,S02,P18,1,109
2026-06-19,S02,P01,23,1817
2026-06-19,S02,P02,27,1755
2026-06-19,S02,P03,15,1425
2026-06-19,S02,P04,28,3052
2026-06-19,S02,P05,22,2530
2026-06-19,S02,P06,10,890
2026-06-19,S02,P07,5,425
2026-06-19,S02,P08,9,1071
2026-06-19,S02,P09,4,396
2026-06-19,S02,P10,13,975
2026-06-19,S02,P11,11,605
2026-06-19,S02,P12,9,495
2026-06-19,S02,P13,8,552
2026-06-19,S02,P14,6,450
2026-06-19,S02,P15,4,180
2026-06-19,S02,P16,4,356
2026-06-19,S02,P17,3,387
2026-06-19,S02,P18,1,109
2026-06-20,S02,P01,20,1580
2026-06-20,S02,P02,27,1755
2026-06-20,S02,P03,13,1235
2026-06-20,S02,P04,38,4142
2026-06-20,S02,P05,26,2990
2026-06-20,S02,P06,8,712
2026-06-20,S02,P07,5,425
2026-06-20,S02,P08,10,1190
2026-06-20,S02,P09,3,297
2026-06-20,S02,P10,13,975
2026-06-20,S02,P11,13,715
2026-06-20,S02,P12,9,495
2026-06-20,S02,P13,7,483
2026-06-20,S02,P14,7,525
2026-06-20,S02,P15,4,180
2026-06-20,S02,P16,4,356
2026-06-20,S02,P17,4,516
2026-06-20,S02,P18,1,109
2026-06-21,S02,P01,16,1264
2026-06-21,S02,P02,21,1365
2026-06-21,S02,P03,11,1045
2026-06-21,S02,P04,31,3379
2026-06-21,S02,P05,18,2070
2026-06-21,S02,P06,7,623
2026-06-21,S02,P07,4,340
2026-06-21,S02,P08,8,952
2026-06-21,S02,P09,3,297
2026-06-21,S02,P10,11,825
2026-06-21,S02,P11,11,605
2026-06-21,S02,P12,7,385
2026-06-21,S02,P13,7,483
2026-06-21,S02,P14,5,375
2026-06-21,S02,P15,4,180
2026-06-21,S02,P16,3,267
2026-06-21,S02,P17,3,387
2026-06-21,S02,P18,1,109
2026-06-22,S02,P01,15,1185
2026-06-22,S02,P02,19,1235
2026-06-22,S02,P03,12,1140
2026-06-22,S02,P04,22,2398
2026-06-22,S02,P05,15,1725
2026-06-22,S02,P06,7,623
2026-06-22,S02,P07,3,255
2026-06-22,S02,P08,7,833
2026-06-22,S02,P09,3,297
2026-06-22,S02,P10,10,750
2026-06-22,S02,P11,8,440
2026-06-22,S02,P12,7,385
2026-06-22,S02,P13,6,414
2026-06-22,S02,P14,5,375
2026-06-22,S02,P15,2,90
2026-06-22,S02,P16,3,267
2026-06-22,S02,P17,2,258
2026-06-22,S02,P18,1,109
2026-06-23,S02,P01,18,1422
2026-06-23,S02,P02,23,1495
2026-06-23,S02,P03,15,1425
2026-06-23,S02,P04,26,2834
2026-06-23,S02,P05,16,1840
2026-06-23,S02,P06,8,712
2026-06-23,S02,P07,4,340
2026-06-23,S02,P08,7,833
2026-06-23,S02,P09,3,297
2026-06-23,S02,P10,11,825
2026-06-23,S02,P11,10,550
2026-06-23,S02,P12,7,385
2026-06-23,S02,P13,6,414
2026-06-23,S02,P14,5,375
2026-06-23,S02,P15,3,135
2026-06-23,S02,P16,3,267
2026-06-23,S02,P17,2,258
2026-06-23,S02,P18,1,109
2026-06-24,S02,P01,20,1580
2026-06-24,S02,P02,22,1430
2026-06-24,S02,P03,15,1425
2026-06-24,S02,P04,25,2725
2026-06-24,S02,P05,16,1840
2026-06-24,S02,P06,9,801
2026-06-24,S02,P07,4,340
2026-06-24,S02,P08,7,833
2026-06-24,S02,P09,3,297
2026-06-24,S02,P10,11,825
2026-06-24,S02,P11,10,550
2026-06-24,S02,P12,8,440
2026-06-24,S02,P13,6,414
2026-06-24,S02,P14,6,450
2026-06-24,S02,P15,3,135
2026-06-24,S02,P16,3,267
2026-06-24,S02,P17,3,387
2026-06-24,S02,P18,1,109
2026-06-25,S02,P01,16,1264
2026-06-25,S02,P02,21,1365
2026-06-25,S02,P03,11,1045
2026-06-25,S02,P04,30,3270
2026-06-25,S02,P05,16,1840
2026-06-25,S02,P06,7,623
2026-06-25,S02,P07,4,340
2026-06-25,S02,P08,8,952
2026-06-25,S02,P09,2,198
2026-06-25,S02,P10,11,825
2026-06-25,S02,P11,10,550
2026-06-25,S02,P12,6,330
2026-06-25,S02,P13,7,483
2026-06-25,S02,P14,5,375
2026-06-25,S02,P15,3,135
2026-06-25,S02,P16,3,267
2026-06-25,S02,P17,3,387
2026-06-25,S02,P18,1,109
2026-06-26,S02,P01,16,1264
2026-06-26,S02,P02,24,1560
2026-06-26,S02,P03,10,950
2026-06-26,S02,P04,33,3597
2026-06-26,S02,P05,19,2185
2026-06-26,S02,P06,7,623
2026-06-26,S02,P07,4,340
2026-06-26,S02,P08,9,1071
2026-06-26,S02,P09,3,297
2026-06-26,S02,P10,13,975
2026-06-26,S02,P11,12,660
2026-06-26,S02,P12,8,440
2026-06-26,S02,P13,7,483
2026-06-26,S02,P14,7,525
2026-06-26,S02,P15,3,135
2026-06-26,S02,P16,4,356
2026-06-26,S02,P17,3,387
2026-06-26,S02,P18,1,109
2026-06-27,S02,P01,15,1185
2026-06-27,S02,P02,25,1625
2026-06-27,S02,P03,10,950
2026-06-27,S02,P04,31,3379
2026-06-27,S02,P05,20,2300
2026-06-27,S02,P06,7,623
2026-06-27,S02,P07,4,340
2026-06-27,S02,P08,8,952
2026-06-27,S02,P09,2,198
2026-06-27,S02,P10,13,975
2026-06-27,S02,P11,12,660
2026-06-27,S02,P12,8,440
2026-06-27,S02,P13,7,483
2026-06-27,S02,P14,6,450
2026-06-27,S02,P15,3,135
2026-06-27,S02,P16,4,356
2026-06-27,S02,P17,3,387
2026-06-27,S02,P18,1,109
2026-06-28,S02,P01,9,711
2026-06-28,S02,P02,22,1430
2026-06-28,S02,P03,6,570
2026-06-28,S02,P04,31,3379
2026-06-28,S02,P05,22,2530
2026-06-28,S02,P06,5,445
2026-06-28,S02,P07,3,255
2026-06-28,S02,P08,8,952
2026-06-28,S02,P09,2,198
2026-06-28,S02,P10,13,975
2026-06-28,S02,P11,10,550
2026-06-28,S02,P12,7,385
2026-06-28,S02,P13,6,414
2026-06-28,S02,P14,5,375
2026-06-28,S02,P15,3,135
2026-06-28,S02,P16,3,267
2026-06-28,S02,P17,2,258
2026-06-29,S02,P01,8,632
2026-06-29,S02,P02,16,1040
2026-06-29,S02,P03,5,475
2026-06-29,S02,P04,21,2289
2026-06-29,S02,P05,15,1725
2026-06-29,S02,P06,3,267
2026-06-29,S02,P07,3,255
2026-06-29,S02,P08,7,833
2026-06-29,S02,P09,1,99
2026-06-29,S02,P10,9,675
2026-06-29,S02,P11,8,440
2026-06-29,S02,P12,5,275
2026-06-29,S02,P13,4,276
2026-06-29,S02,P14,4,300
2026-06-29,S02,P15,2,90
2026-06-29,S02,P16,3,267
2026-06-29,S02,P17,2,258
2026-06-30,S02,P01,10,790
2026-06-30,S02,P02,19,1235
2026-06-30,S02,P03,9,855
2026-06-30,S02,P04,23,2507
2026-06-30,S02,P05,17,1955
2026-06-30,S02,P06,5,445
2026-06-30,S02,P07,3,255
2026-06-30,S02,P08,7,833
2026-06-30,S02,P09,2,198
2026-06-30,S02,P10,11,825
2026-06-30,S02,P11,8,440
2026-06-30,S02,P12,6,330
2026-06-30,S02,P13,5,345
2026-06-30,S02,P14,4,300
2026-06-30,S02,P15,2,90
2026-06-30,S02,P16,3,267
2026-06-30,S02,P17,2,258
2026-06-30,S02,P18,1,109
2026-07-01,S02,P01,18,1422
2026-07-01,S02,P02,18,1170
2026-07-01,S02,P03,12,1140
2026-07-01,S02,P04,25,2725
2026-07-01,S02,P05,18,2070
2026-07-01,S02,P06,8,712
2026-07-01,S02,P07,4,340
2026-07-01,S02,P08,6,714
2026-07-01,S02,P09,3,297
2026-07-01,S02,P10,10,750
2026-07-01,S02,P11,9,495
2026-07-01,S02,P12,6,330
2026-07-01,S02,P13,7,483
2026-07-01,S02,P14,5,375
2026-07-01,S02,P15,3,135
2026-07-01,S02,P16,3,267
2026-07-01,S02,P17,2,258
2026-07-01,S02,P18,1,109
2026-07-02,S02,P01,24,1896
2026-07-02,S02,P02,20,1300
2026-07-02,S02,P03,17,1615
2026-07-02,S02,P04,21,2289
2026-07-02,S02,P05,16,1840
2026-07-02,S02,P06,11,979
2026-07-02,S02,P07,4,340
2026-07-02,S02,P08,6,714
2026-07-02,S02,P09,4,396
2026-07-02,S02,P10,10,750
2026-07-02,S02,P11,10,550
2026-07-02,S02,P12,7,385
2026-07-02,S02,P13,6,414
2026-07-02,S02,P14,6,450
2026-07-02,S02,P15,3,135
2026-07-02,S02,P16,3,267
2026-07-02,S02,P17,3,387
2026-07-02,S02,P18,1,109
2026-07-03,S02,P01,31,2449
2026-07-03,S02,P02,22,1430
2026-07-03,S02,P03,20,1900
2026-07-03,S02,P04,23,2507
2026-07-03,S02,P05,16,1840
2026-07-03,S02,P06,12,1068
2026-07-03,S02,P07,4,340
2026-07-03,S02,P08,7,833
2026-07-03,S02,P09,5,495
2026-07-03,S02,P10,10,750
2026-07-03,S02,P11,10,550
2026-07-03,S02,P12,7,385
2026-07-03,S02,P13,6,414
2026-07-03,S02,P14,6,450
2026-07-03,S02,P15,3,135
2026-07-03,S02,P16,4,356
2026-07-03,S02,P17,3,387
2026-07-03,S02,P18,1,109
2026-07-04,S02,P01,28,2212
2026-07-04,S02,P02,25,1625
2026-07-04,S02,P03,22,2090
2026-07-04,S02,P04,25,2725
2026-07-04,S02,P05,17,1955
2026-07-04,S02,P06,14,1246
2026-07-04,S02,P07,5,425
2026-07-04,S02,P08,7,833
2026-07-04,S02,P09,5,495
2026-07-04,S02,P10,11,825
2026-07-04,S02,P11,11,605
2026-07-04,S02,P12,9,495
2026-07-04,S02,P13,7,483
2026-07-04,S02,P14,7,525
2026-07-04,S02,P15,4,180
2026-07-04,S02,P16,5,445
2026-07-04,S02,P17,3,387
2026-07-04,S02,P18,1,109
2026-07-05,S02,P01,23,1817
2026-07-05,S02,P02,21,1365
2026-07-05,S02,P03,16,1520
2026-07-05,S02,P04,20,2180
2026-07-05,S02,P05,13,1495
2026-07-05,S02,P06,10,890
2026-07-05,S02,P07,4,340
2026-07-05,S02,P08,6,714
2026-07-05,S02,P09,4,396
2026-07-05,S02,P10,8,600
2026-07-05,S02,P11,9,495
2026-07-05,S02,P12,6,330
2026-07-05,S02,P13,6,414
2026-07-05,S02,P14,5,375
2026-07-05,S02,P15,3,135
2026-07-05,S02,P16,3,267
2026-07-05,S02,P17,3,387
2026-07-05,S02,P18,1,109
2026-07-06,S02,P01,21,1659
2026-07-06,S02,P02,17,1105
2026-07-06,S02,P03,14,1330
2026-07-06,S02,P04,17,1853
2026-07-06,S02,P05,11,1265
2026-07-06,S02,P06,9,801
2026-07-06,S02,P07,3,255
2026-07-06,S02,P08,5,595
2026-07-06,S02,P09,3,297
2026-07-06,S02,P10,7,525
2026-07-06,S02,P11,7,385
2026-07-06,S02,P12,5,275
2026-07-06,S02,P13,5,345
2026-07-06,S02,P14,4,300
2026-07-06,S02,P15,3,135
2026-07-06,S02,P16,3,267
2026-07-06,S02,P17,2,258
2026-07-06,S02,P18,1,109
2026-07-07,S02,P01,16,1264
2026-07-07,S02,P02,20,1300
2026-07-07,S02,P03,12,1140
2026-07-07,S02,P04,23,2507
2026-07-07,S02,P05,16,1840
2026-07-07,S02,P06,8,712
2026-07-07,S02,P07,4,340
2026-07-07,S02,P08,6,714
2026-07-07,S02,P09,3,297
2026-07-07,S02,P10,10,750
2026-07-07,S02,P11,9,495
2026-07-07,S02,P12,6,330
2026-07-07,S02,P13,6,414
2026-07-07,S02,P14,4,300
2026-07-07,S02,P15,3,135
2026-07-07,S02,P16,3,267
2026-07-07,S02,P17,2,258
2026-07-07,S02,P18,1,109
2026-07-08,S02,P01,24,1896
2026-07-08,S02,P02,20,1300
2026-07-08,S02,P03,16,1520
2026-07-08,S02,P04,19,2071
2026-07-08,S02,P05,13,1495
2026-07-08,S02,P06,10,890
2026-07-08,S02,P07,4,340
2026-07-08,S02,P08,6,714
2026-07-08,S02,P09,4,396
2026-07-08,S02,P10,9,675
2026-07-08,S02,P11,9,495
2026-07-08,S02,P12,6,330
2026-07-08,S02,P13,6,414
2026-07-08,S02,P14,5,375
2026-07-08,S02,P15,3,135
2026-07-08,S02,P16,3,267
2026-07-08,S02,P17,2,258
2026-07-08,S02,P18,1,109
2026-07-09,S02,P01,21,1659
2026-07-09,S02,P02,19,1235
2026-07-09,S02,P03,15,1425
2026-07-09,S02,P04,21,2289
2026-07-09,S02,P05,12,1380
2026-07-09,S02,P06,11,979
2026-07-09,S02,P07,3,255
2026-07-09,S02,P08,6,714
2026-07-09,S02,P09,3,297
2026-07-09,S02,P10,8,600
2026-07-09,S02,P11,9,495
2026-07-09,S02,P12,6,330
2026-07-09,S02,P13,6,414
2026-07-09,S02,P14,4,300
2026-07-09,S02,P15,3,135
2026-07-09,S02,P16,3,267
2026-07-09,S02,P17,3,387
2026-07-09,S02,P18,1,109
2026-07-10,S02,P01,22,1738
2026-07-10,S02,P02,19,1235
2026-07-10,S02,P03,15,1425
2026-07-10,S02,P04,25,2725
2026-07-10,S02,P05,17,1955
2026-07-10,S02,P06,10,890
2026-07-10,S02,P07,4,340
2026-07-10,S02,P08,7,833
2026-07-10,S02,P09,4,396
2026-07-10,S02,P10,9,675
2026-07-10,S02,P11,9,495
2026-07-10,S02,P12,8,440
2026-07-10,S02,P13,7,483
2026-07-10,S02,P14,6,450
2026-07-10,S02,P15,3,135
2026-07-10,S02,P16,4,356
2026-07-10,S02,P17,3,387
2026-07-10,S02,P18,1,109
2026-07-11,S02,P01,26,2054
2026-07-11,S02,P02,27,1755
2026-07-11,S02,P03,17,1615
2026-07-11,S02,P04,27,2943
2026-07-11,S02,P05,17,1955
2026-07-11,S02,P06,12,1068
2026-07-11,S02,P07,4,340
2026-07-11,S02,P08,7,833
2026-07-11,S02,P09,4,396
2026-07-11,S02,P10,11,825
2026-07-11,S02,P11,11,605
2026-07-11,S02,P12,9,495
2026-07-11,S02,P13,8,552
2026-07-11,S02,P14,6,450
2026-07-11,S02,P15,4,180
2026-07-11,S02,P16,4,356
2026-07-11,S02,P17,3,387
2026-07-11,S02,P18,1,109
2026-07-12,S02,P01,23,1817
2026-07-12,S02,P02,18,1170
2026-07-12,S02,P03,16,1520
2026-07-12,S02,P04,22,2398
2026-07-12,S02,P05,12,1380
2026-07-12,S02,P06,10,890
2026-07-12,S02,P07,4,340
2026-07-12,S02,P08,6,714
2026-07-12,S02,P09,4,396
2026-07-12,S02,P10,9,675
2026-07-12,S02,P11,10,550
2026-07-12,S02,P12,6,330
2026-07-12,S02,P13,6,414
2026-07-12,S02,P14,5,375
2026-07-12,S02,P15,3,135
2026-07-12,S02,P16,4,356
2026-07-12,S02,P17,2,258
2026-07-12,S02,P18,1,109
2026-07-13,S02,P01,19,1501
2026-07-13,S02,P02,18,1170
2026-07-13,S02,P03,12,1140
2026-07-13,S02,P04,19,2071
2026-07-13,S02,P05,15,1725
2026-07-13,S02,P06,8,712
2026-07-13,S02,P07,3,255
2026-07-13,S02,P08,5,595
2026-07-13,S02,P09,3,297
2026-07-13,S02,P10,9,675
2026-07-13,S02,P11,8,440
2026-07-13,S02,P12,6,330
2026-07-13,S02,P13,6,414
2026-07-13,S02,P14,5,375
2026-07-13,S02,P15,3,135
2026-07-13,S02,P16,3,267
2026-07-13,S02,P17,2,258
2026-07-13,S02,P18,1,109
2026-07-14,S02,P01,16,1264
2026-07-14,S02,P02,22,1430
2026-07-14,S02,P03,10,950
2026-07-14,S02,P04,26,2834
2026-07-14,S02,P05,17,1955
2026-07-14,S02,P06,6,534
2026-07-14,S02,P07,4,340
2026-07-14,S02,P08,7,833
2026-07-14,S02,P09,3,297
2026-07-14,S02,P10,12,900
2026-07-14,S02,P11,9,495
2026-07-14,S02,P12,6,330
2026-07-14,S02,P13,5,345
2026-07-14,S02,P14,5,375
2026-07-14,S02,P15,3,135
2026-07-14,S02,P16,3,267
2026-07-14,S02,P17,3,387
2026-07-14,S02,P18,1,109
2026-07-15,S02,P01,20,1580
2026-07-15,S02,P02,18,1170
2026-07-15,S02,P03,11,1045
2026-07-15,S02,P04,22,2398
2026-07-15,S02,P05,13,1495
2026-07-15,S02,P06,8,712
2026-07-15,S02,P07,3,255
2026-07-15,S02,P08,6,714
2026-07-15,S02,P09,3,297
2026-07-15,S02,P10,9,675
2026-07-15,S02,P11,8,440
2026-07-15,S02,P12,6,330
2026-07-15,S02,P13,6,414
2026-07-15,S02,P14,4,300
2026-07-15,S02,P15,3,135
2026-07-15,S02,P16,3,267
2026-07-15,S02,P17,2,258
2026-07-15,S02,P18,1,109
2026-07-16,S02,P01,21,1659
2026-07-16,S02,P02,17,1105
2026-07-16,S02,P03,14,1330
2026-07-16,S02,P04,19,2071
2026-07-16,S02,P05,12,1380
2026-07-16,S02,P06,8,712
2026-07-16,S02,P07,4,340
2026-07-16,S02,P08,6,714
2026-07-16,S02,P09,3,297
2026-07-16,S02,P10,8,600
2026-07-16,S02,P11,8,440
2026-07-16,S02,P12,6,330
2026-07-16,S02,P13,6,414
2026-07-16,S02,P14,4,300
2026-07-16,S02,P15,3,135
2026-07-16,S02,P16,3,267
2026-07-16,S02,P17,2,258
2026-07-16,S02,P18,1,109
2026-07-17,S02,P01,15,1185
2026-07-17,S02,P02,21,1365
2026-07-17,S02,P03,11,1045
2026-07-17,S02,P04,24,2616
2026-07-17,S02,P05,16,1840
2026-07-17,S02,P06,7,623
2026-07-17,S02,P07,4,340
2026-07-17,S02,P08,7,833
2026-07-17,S02,P09,3,297
2026-07-17,S02,P10,10,750
2026-07-17,S02,P11,10,550
2026-07-17,S02,P12,7,385
2026-07-17,S02,P13,6,414
2026-07-17,S02,P14,5,375
2026-07-17,S02,P15,3,135
2026-07-17,S02,P16,4,356
2026-07-17,S02,P17,3,387
2026-07-17,S02,P18,1,109
2026-07-18,S02,P01,26,2054
2026-07-18,S02,P02,23,1495
2026-07-18,S02,P03,18,1710
2026-07-18,S02,P04,28,3052
2026-07-18,S02,P05,17,1955
2026-07-18,S02,P06,11,979
2026-07-18,S02,P07,5,425
2026-07-18,S02,P08,8,952
2026-07-18,S02,P09,4,396
2026-07-18,S02,P10,10,750
2026-07-18,S02,P11,11,605
2026-07-18,S02,P12,8,440
2026-07-18,S02,P13,7,483
2026-07-18,S02,P14,5,375
2026-07-18,S02,P15,3,135
2026-07-18,S02,P16,4,356
2026-07-18,S02,P17,3,387
2026-07-18,S02,P18,1,109
2026-07-19,S02,P01,18,1422
2026-07-19,S02,P02,16,1040
2026-07-19,S02,P03,12,1140
2026-07-19,S02,P04,17,1853
2026-07-19,S02,P05,12,1380
2026-07-19,S02,P06,9,801
2026-07-19,S02,P07,3,255
2026-07-19,S02,P08,5,595
2026-07-19,S02,P09,3,297
2026-07-19,S02,P10,6,450
2026-07-19,S02,P11,8,440
2026-07-19,S02,P12,6,330
2026-07-19,S02,P13,4,276
2026-07-19,S02,P14,4,300
2026-07-19,S02,P15,2,90
2026-07-19,S02,P16,3,267
2026-07-19,S02,P17,2,258
2026-07-19,S02,P18,1,109
2026-07-20,S02,P01,22,1738
2026-07-20,S02,P02,16,1040
2026-07-20,S02,P03,15,1425
2026-07-20,S02,P04,16,1744
2026-07-20,S02,P05,12,1380
2026-07-20,S02,P06,11,979
2026-07-20,S02,P07,3,255
2026-07-20,S02,P08,5,595
2026-07-20,S02,P09,4,396
2026-07-20,S02,P10,8,600
2026-07-20,S02,P11,9,495
2026-07-20,S02,P12,6,330
2026-07-20,S02,P13,5,345
2026-07-20,S02,P14,4,300
2026-07-20,S02,P15,2,90
2026-07-20,S02,P16,3,267
2026-07-20,S02,P17,2,258
2026-07-20,S02,P18,1,109
2026-07-21,S02,P01,23,1817
2026-07-21,S02,P02,17,1105
2026-07-21,S02,P03,19,1805
2026-07-21,S02,P04,18,1962
2026-07-21,S02,P05,11,1265
2026-07-21,S02,P06,10,890
2026-07-21,S02,P07,3,255
2026-07-21,S02,P08,4,476
2026-07-21,S02,P09,4,396
2026-07-21,S02,P10,7,525
2026-07-21,S02,P11,8,440
2026-07-21,S02,P12,7,385
2026-07-21,S02,P13,6,414
2026-07-21,S02,P14,5,375
2026-07-21,S02,P15,3,135
2026-07-21,S02,P16,3,267
2026-07-21,S02,P17,3,387
2026-07-21,S02,P18,1,109
2026-07-22,S02,P01,26,2054
2026-07-22,S02,P02,18,1170
2026-07-22,S02,P03,17,1615
2026-07-22,S02,P04,18,1962
2026-07-22,S02,P05,11,1265
2026-07-22,S02,P06,10,890
